Equity Report for 'all included' from 2023.04.30 to 2023.04.30,,,,,,,,,,,
Login,Group,PL Balance,Closed PL,Deposit,Balance,Floating PL,Credit,Equity,Margin,Free Margin,Bank
140831754,CMV3US,281.69,0,0,281.69,-25,0,256.69,0,256.69,
140831790,CMV3US,0,0,0,0,0,0,0,0,0,
140831884,CMV3US,69.16,0,0,69.16,0,0,69.16,0,69.16,
140831902,CMV3US,0,0,0,0,0,0,0,0,0,
140831996,CMV3US,40,0,0,40,0,0,40,0,40,
140832050,CMV3US,0,0,0,0,0,0,0,0,0,
140832086,CMV3US,80.49,0,0,80.49,0,0,80.49,0,80.49,
140832104,CMV3US,148.79,0,0,148.79,0,0,148.79,0,148.79,
140832122,CMV3US,45.86,0,0,45.86,0,0,45.86,0,45.86,
140832176,CMV3US,240,0,0,240,0,0,240,0,240,
140832188,CMV3US,0,0,0,0,0,0,0,0,0,
140832194,CMV3US,139,0,0,139,0,0,139,0,139,
140832354,CMV3US,126.13,0,0,126.13,0,0,126.13,0,126.13,
140832356,CMV3US,6.12,0,0,6.12,0,0,6.12,0,6.12,
140832382,CMV3US,0,0,0,0,0,0,0,0,0,
140832398,CMV3US,0,0,0,0,0,0,0,0,0,
140832524,CMV3US,0,0,0,0,0,0,0,0,0,
140832530,CMV3US,365,0,0,365,0,0,365,0,365,
140832558,CMV3US,5597.91,0,0,5597.91,-1044.87,0,4553.04,246.8,4306.24,
140832640,CMV3US,0,0,0,0,0,0,0,0,0,
140832788,CMV3US,40,0,0,40,0,0,40,0,40,
140832796,CMV3US,0,0,0,0,0,0,0,0,0,
140832992,CMV3US,39.23,0,0,39.23,0,0,39.23,0,39.23,
140833006,CMV3US,16.37,0,0,16.37,0,0,16.37,0,16.37,
140833026,CMV3US,2.05,0,0,2.05,0,0,2.05,0,2.05,
140833068,CMV3US,0,0,0,0,0,0,0,0,0,
140833356,CMV3US,0,0,0,0,0,0,0,0,0,
140833434,CMV3US,0,0,0,0,0,0,0,0,0,
140833520,CMV3US,2.48,0,0,2.48,0,0,2.48,0,2.48,
140833530,CMV3US,47.93,0,0,47.93,0,0,47.93,0,47.93,
140833548,CMV3US,0,0,0,0,0,0,0,0,0,
140833620,CMV3US,0,0,0,0,0,0,0,0,0,
140833754,CMV3US,2133.89,0,0,2133.89,4205.35,0,6339.24,542.88,5796.36,
140833758,CMV3US,0,0,0,0,0,0,0,0,0,
140833956,CMV3US,55.39,0,0,55.39,0,0,55.39,0,55.39,
140833998,CMV3US,0,0,0,0,0,0,0,0,0,
140834024,CMV3US,0,0,0,0,0,0,0,0,0,
140834098,CMV3US,40,0,0,40,0,0,40,0,40,
140834206,CMV3US,27.12,0,0,27.12,0,0,27.12,0,27.12,
140834226,CMV3US,0,0,0,0,0,0,0,0,0,
140834320,CMV3US,40.03,0,0,40.03,0,0,40.03,0,40.03,
140834342,CMV3US,94.42,0,0,94.42,0,0,94.42,0,94.42,
140834352,CMV3US,26.33,0,0,26.33,0,0,26.33,0,26.33,
140834358,CMV3US,19.34,0,0,19.34,0,0,19.34,0,19.34,
140834388,CMV3US,0,0,0,0,0,0,0,0,0,
140834560,CMV3US,315,0,0,315,0,0,315,0,315,
140834572,CMV3US,0,0,0,0,0,0,0,0,0,
140834598,CMV3US,285.5,0,0,285.5,0,80,365.5,0,365.5,
140834614,CMV3US,145.53,0,0,145.53,0,0,145.53,0,145.53,
140834642,CMV3US,0,0,0,0,0,0,0,0,0,
140834652,CMV3US,11.79,0,0,11.79,0,0,11.79,0,11.79,
140834656,CMV3US,0,0,0,0,0,0,0,0,0,
140834684,CMV3US,0,0,0,0,0,0,0,0,0,
140834712,CMV3US,100.18,0,0,100.18,0,0,100.18,0,100.18,
140834732,CMV3US,40.18,0,0,40.18,0,0,40.18,0,40.18,
140834790,CMV3US,0,0,0,0,0,0,0,0,0,
140834828,CMV3US,40,0,0,40,0,0,40,0,40,
140834830,CMV3US,22.5,0,0,22.5,0,0,22.5,0,22.5,
140834862,CMV3US,1.95,0,0,1.95,0,0,1.95,0,1.95,
140835116,CMV3US,0,0,0,0,0,0,0,0,0,
140835262,CMV3US,0,0,0,0,0,0,0,0,0,
140835264,CMV3US,56.92,0,0,56.92,40.6,0,97.52,10.74,86.78,
140835280,CMV3US,0,0,0,0,0,0,0,0,0,
140835310,CMV3US,40,0,0,40,0,0,40,0,40,
140835314,CMV3US,9.05,0,0,9.05,0,0,9.05,0,9.05,
140835336,CMV3US,0,0,0,0,0,0,0,0,0,
140835340,CMV3US,385.42,0,0,385.42,0,0,385.42,0,385.42,
140835350,CMV3US,372.72,0,0,372.72,-170.52,0,202.2,104.06,98.14,
140835376,CMV3US,200.31,0,0,200.31,0,0,200.31,0,200.31,
140835386,CMV3US,13.17,0,0,13.17,0,0,13.17,0,13.17,
140835392,CMV3US,0.27,0,0,0.27,0,0,0.27,0,0.27,
140835400,CMV3US,0,0,0,0,0,0,0,0,0,
140835444,CMV3US,0,0,0,0,0,0,0,0,0,
140835456,CMV3US,40,0,0,40,0,0,40,0,40,
140835510,CMV3US,0,0,0,0,0,0,0,0,0,
140835536,CMV3US,154.07,0,0,154.07,-31.98,0,122.09,0,122.09,
140835624,CMV3US,120.16,0,0,120.16,0,0,120.16,0,120.16,
140835772,CMV3US,0,0,0,0,0,0,0,0,0,
140835792,CMV3US,0,0,0,0,0,0,0,0,0,
140835860,CMV3US,0,0,0,0,0,0,0,0,0,
140835864,CMV3US,315,0,0,315,0,0,315,0,315,
140835938,CMV3US,134.37,0,0,134.37,0,0,134.37,0,134.37,
140836182,CMV3US,3.07,0,0,3.07,0,0,3.07,0,3.07,
140836318,CMV3US,57,-15,0,42,0,0,42,0,42,
140836324,CMV3US,40,0,0,40,0,0,40,0,40,
140836340,CMV3US,0,0,0,0,0,0,0,0,0,
140836470,CMV3US,20.3,0,0,20.3,0,0,20.3,0,20.3,
140836530,CMV3US,315,0,0,315,0,0,315,0,315,
140836560,CMV3US,0,0,0,0,0,0,0,0,0,
140836640,CMV3US,57.9,0,0,57.9,0,0,57.9,0,57.9,
140836722,CMV3US,0,0,0,0,0,0,0,0,0,
140836798,CMV3US,60,0,0,60,0,0,60,0,60,
140836808,CMV3US,43.99,0,0,43.99,0,0,43.99,0,43.99,
140836876,CMV3US,0,0,0,0,0,0,0,0,0,
140836904,CMV3US,20,0,0,20,0,0,20,0,20,
140836922,CMV3US,2.77,0,0,2.77,0,0,2.77,0,2.77,
140836932,CMV3US,128.96,0,0,128.96,0,0,128.96,0,128.96,
140837004,CMV3US,40,0,0,40,0,0,40,0,40,
140837028,CMV3US,253.44,0,0,253.44,0,0,253.44,0,253.44,
140837030,CMV3US,23.25,0,0,23.25,0,0,23.25,0,23.25,
140837034,CMV3US,0,0,0,0,0,0,0,0,0,
140837042,CMV3US,100.5,0,0,100.5,0,0,100.5,0,100.5,
140837066,CMV3US,312.63,0,0,312.63,0,0,312.63,0,312.63,
140837106,CMV3US,0,0,0,0,0,0,0,0,0,
140837154,CMV3US,0,0,0,0,0,0,0,0,0,
140837278,CMV3US,0,0,0,0,0,0,0,0,0,
140837290,CMV3US,335.68,-15,0,320.68,0,0,320.68,0,320.68,
140837296,CMV3US,20285.79,0,0,20285.79,-933,3000,22352.79,335.15,22017.64,
140837390,CMV3US,21.35,0,0,21.35,0,0,21.35,0,21.35,
140837404,CMV3US,69.72,0,0,69.72,0,0,69.72,0,69.72,
140837420,CMV3US,319.41,0,0,319.41,0,0,319.41,0,319.41,
140837428,CMV3US,486.3,0,0,486.3,-130.61,0,355.69,25.66,330.03,
140837460,CMV3US,352.92,0,0,352.92,0,0,352.92,0,352.92,
140837462,CMV3US,118.68,0,0,118.68,0,0,118.68,0,118.68,
140837512,CMV3US,0,0,0,0,0,0,0,0,0,
140837532,CMV3US,51.12,0,0,51.12,0,0,51.12,0,51.12,
140837546,CMV3US,0,0,0,0,0,0,0,0,0,
140837562,CMV3US,37.85,0,0,37.85,0,0,37.85,0,37.85,
140837570,CMV3US,145.34,0,0,145.34,0,0,145.34,0,145.34,
140837594,CMV3US,446.02,0,0,446.02,-281.39,0,164.63,225.75,-61.12,
140837648,CMV3US,30.02,0,0,30.02,0,0,30.02,0,30.02,
140837654,CMV3US,0,0,0,0,0,0,0,0,0,
140837840,CMV3US,222.5,0,0,222.5,0,0,222.5,0,222.5,
140837976,CMV3US,426.66,0,0,426.66,-9.74,0,416.92,25,391.92,
140838022,CMV3US,0,0,0,0,0,0,0,0,0,
140838064,CMV3US,0,0,0,0,0,0,0,0,0,
140838070,CMV3US,35.35,0,0,35.35,0,0,35.35,0,35.35,
140838088,CMV3US,52.51,0,0,52.51,0,0,52.51,0,52.51,
140838094,CMV3US,0,0,0,0,0,0,0,0,0,
140838096,CMV3US,79.72,0,0,79.72,0,0,79.72,0,79.72,
140838104,CMV3US,41.76,0,0,41.76,0,0,41.76,0,41.76,
140838134,CMV3US,0,0,0,0,0,0,0,0,0,
140838288,CMV3US,194.05,0,0,194.05,0,0,194.05,0,194.05,
140838354,CMV3US,0,0,0,0,0,0,0,0,0,
140838392,CMV3US,0,0,0,0,0,0,0,0,0,
140838424,CMV3US,0,0,0,0,0,0,0,0,0,
140838540,CMV3US,55,0,0,55,0,0,55,0,55,
140838706,CMV3US,0,0,0,0,0,0,0,0,0,
140838816,CMV3US,8.94,0,0,8.94,0,0,8.94,0,8.94,
140838906,CMV3US,217.31,0,0,217.31,0,0,217.31,0,217.31,
140838922,CMV3US,91.87,0,0,91.87,0,0,91.87,0,91.87,
140839086,CMV3US,46.99,0,0,46.99,14.97,0,61.96,10,51.96,
140839100,CMV3US,21.44,0,0,21.44,0,0,21.44,0,21.44,
140839104,CMV3US,363.3,0,0,363.3,0,0,363.3,0,363.3,
140839108,CMV3US,241.44,0,0,241.44,-50.41,0,191.03,40.58,150.45,
140839176,CMV3US,0,0,0,0,0,0,0,0,0,
140839728,CMV3US,131.95,0,0,131.95,0,0,131.95,0,131.95,
140839734,CMV3US,0,0,0,0,0,0,0,0,0,
140839740,CMV3US,13.53,0,0,13.53,0,0,13.53,0,13.53,
140839746,CMV3US,171.33,0,0,171.33,-55.43,0,115.9,0,115.9,
140839754,CMV3US,958.57,0,0,958.57,0,0,958.57,0,958.57,
140839948,CMV3US,282.01,0,0,282.01,0,0,282.01,0,282.01,
140839954,CMV3US,2.47,0,0,2.47,0,0,2.47,0,2.47,
140839966,CMV3US,143.16,0,0,143.16,0,0,143.16,0,143.16,
140840148,CMV3US,0,0,0,0,0,0,0,0,0,
140840288,CMV3US,0,0,0,0,0,0,0,0,0,
140840356,CMV3US,0,0,0,0,0,0,0,0,0,
140840374,CMV3US,0,0,0,0,0,0,0,0,0,
140840476,CMV3US,0,0,0,0,0,0,0,0,0,
140840598,CMV3US,0,0,0,0,0,0,0,0,0,
140840654,CMV3US,55,0,0,55,0,0,55,0,55,
140840758,CMV3US,0,0,0,0,0,0,0,0,0,
140840856,CMV3US,55,0,0,55,0,0,55,0,55,
140841024,CMV3US,0,0,0,0,0,0,0,0,0,
140841030,CMV3US,71.65,0,0,71.65,0,0,71.65,0,71.65,
140841054,CMV3US,305.13,0,0,305.13,0,0,305.13,0,305.13,
140841078,CMV3US,0,0,0,0,0,0,0,0,0,
140841194,CMV3US,45.19,0,0,45.19,0,0,45.19,0,45.19,
140841200,CMV3US,0,0,0,0,0,0,0,0,0,
140841292,CMV3US,0,0,0,0,0,0,0,0,0,
140841424,CMV3US,2972.75,0,0,2972.75,-1580.23,636,2028.52,1371.27,657.25,
140841808,CMV3US,13.37,0,0,13.37,0,0,13.37,0,13.37,
140841926,CMV3US,0,0,0,0,0,0,0,0,0,
140841934,CMV3US,20982.95,0,0,20982.95,-18221.96,0,2760.99,100,2660.99,
140842124,CMV3US,0,0,0,0,0,0,0,0,0,
140842148,CMV3US,0,0,0,0,0,0,0,0,0,
140842170,CMV3US,220,0,0,220,0,0,220,0,220,
140842248,CMV3US,4.27,0,0,4.27,0,0,4.27,0,4.27,
140842392,CMV3US,0,0,0,0,0,0,0,0,0,
140842478,CMV3US,8.77,0,0,8.77,0,0,8.77,0,8.77,
140842500,CMV3US,5.29,0,0,5.29,0,0,5.29,0,5.29,
140842928,CMV3US,36.42,0,0,36.42,0,0,36.42,0,36.42,
140842942,CMV3US,48.56,0,0,48.56,0,0,48.56,0,48.56,
140843030,CMV3US,1.67,0,0,1.67,0,0,1.67,0,1.67,
140843034,CMV3US,0,0,0,0,0,0,0,0,0,
140843042,CMV3US,1.68,0,0,1.68,0,0,1.68,0,1.68,
140843096,CMV3US,55.71,0,0,55.71,0,0,55.71,0,55.71,
140843260,CMV3US,118.27,0,0,118.27,0,0,118.27,0,118.27,
140843306,CMV3US,0,0,0,0,0,0,0,0,0,
140843466,CMV3US,2775.45,0,0,2775.45,0,300,3075.45,0,3075.45,
140843760,CMV3US,237.02,0,0,237.02,0,0,237.02,0,237.02,
140843778,CMV3US,0,0,0,0,0,0,0,0,0,
140843846,CMV3US,0.82,0,0,0.82,0,0,0.82,0,0.82,
140843866,CMV3US,462.02,0,0,462.02,0,0,462.02,0,462.02,
140843916,CMV3US,0,0,0,0,0,0,0,0,0,
140843918,CMV3US,305,0,0,305,0,0,305,0,305,
140843978,CMV3US,3.03,-3.03,0,0,0,0,0,0,0,
140844210,CMV3US,0,0,0,0,0,0,0,0,0,
140844384,CMV3US,215.41,0,0,215.41,0,100,315.41,0,315.41,
140844564,CMV3US,923.81,0,0,923.81,0,0,923.81,0,923.81,
140844674,CMV3US,55,0,0,55,0,0,55,0,55,
140844844,CMV3US,-96.8,0,0,-96.8,0,102.76,5.96,0,5.96,
140845026,CMV3US,56.68,0,0,56.68,0,0,56.68,0,56.68,
140845060,CMV3US,-0.44,0,0,-0.44,106.78,0,106.34,4.81,101.53,
140845108,CMV3US,0,0,0,0,0,0,0,0,0,
140845158,CMV3US,42.65,0,0,42.65,0,0,42.65,0,42.65,
140845218,CMV3US,0,0,0,0,0,0,0,0,0,
140845254,CMV3US,149.65,0,0,149.65,0,0,149.65,0,149.65,
140845272,CMV3US,243.67,0,0,243.67,0,0,243.67,0,243.67,
140845320,CMV3US,867.11,0,0,867.11,-607.93,0,259.18,0,259.18,
140845472,CMV3US,43.59,0,0,43.59,-15.05,0,28.54,39.65,-11.11,
140845556,CMV3US,0,0,0,0,0,0,0,0,0,
140845600,CMV3US,1.52,0,0,1.52,0,0,1.52,0,1.52,
140845608,CMV3US,1.22,0,0,1.22,0,0,1.22,0,1.22,
140845650,CMV3US,267.7,0,0,267.7,5.1,0,272.8,17.8,255,
140845700,CMV3US,304.35,0,0,304.35,0,0,304.35,0,304.35,
140845790,CMV3US,128.09,0,0,128.09,-20.24,0,107.85,4.44,103.41,
140845864,CMV3US,1117.1,0,0,1117.1,-197.01,0,920.09,88.83,831.26,
140846334,CMV3US,0,0,0,0,0,0,0,0,0,
140846884,CMV3US,0,0,0,0,0,0,0,0,0,
140847010,CMV3US,55,0,0,55,0,0,55,0,55,
140847020,CMV3US,200.25,0,0,200.25,0,0,200.25,0,200.25,
140847126,CMV3US,55,0,0,55,0,0,55,0,55,
140847142,CMV3US,89.52,0,0,89.52,0,0,89.52,0,89.52,
140847176,CMV3US,7.84,0,0,7.84,0,0,7.84,0,7.84,
140847342,CMV3US,0,0,0,0,0,0,0,0,0,
140847438,CMV3US,0,0,0,0,0,0,0,0,0,
140847470,CMV3US,0,0,0,0,0,0,0,0,0,
140847492,CMV3US,0,0,0,0,0,0,0,0,0,
140847498,CMV3US,31.39,0,0,31.39,0,0,31.39,0,31.39,
140847562,CMV3US,0,0,0,0,0,0,0,0,0,
140847680,CMV3US,0,0,0,0,0,0,0,0,0,
140847834,CMV3US,403.26,0,0,403.26,0,150,553.26,0,553.26,
140847936,CMV3US,0,0,0,0,0,0,0,0,0,
140847964,CMV3US,407.33,0,0,407.33,0,0,407.33,0,407.33,
140848068,CMV3US,205,0,0,205,0,0,205,0,205,
140848096,CMV3US,205.21,0,0,205.21,0,0,205.21,0,205.21,
140848100,CMV3US,-674.27,0,0,-674.27,0,750,75.73,0,75.73,
140848348,CMV3US,0,0,0,0,0,0,0,0,0,
140848356,CMV3US,254.7,0,0,254.7,0,0,254.7,0,254.7,
140848422,CMV3US,0,0,0,0,0,0,0,0,0,
140848456,CMV3US,55.47,0,0,55.47,0,0,55.47,0,55.47,
140848482,CMV3US,0,0,0,0,0,0,0,0,0,
140848566,CMV3US,0,0,0,0,0,0,0,0,0,
140848692,CMV3US,44.17,0,0,44.17,0,0,44.17,0,44.17,
140848702,CMV3US,0,0,0,0,0,0,0,0,0,
140848704,CMV3US,3.31,0,0,3.31,0,0,3.31,0,3.31,
140848744,CMV3US,26.31,0,0,26.31,0,0,26.31,0,26.31,
140848780,CMV3US,2.44,0,0,2.44,0,0,2.44,0,2.44,
140848808,CMV3US,315.65,0,0,315.65,0,0,315.65,0,315.65,
140848814,CMV3US,0,0,0,0,0,0,0,0,0,
140848840,CMV3US,0,0,0,0,0,0,0,0,0,
140848854,CMV3US,0,0,0,0,0,0,0,0,0,
140848992,CMV3US,-132.19,0,0,-132.19,0,162.7,30.51,0,30.51,
140849040,CMV3US,126.24,0,0,126.24,0,0,126.24,0,126.24,
140849064,CMV3US,207.08,0,0,207.08,0,0,207.08,0,207.08,
140849084,CMV3US,104.96,0,0,104.96,0,0,104.96,0,104.96,
140849108,CMV3US,181.04,0,0,181.04,0,0,181.04,0,181.04,
140849116,CMV3US,618.76,0,0,618.76,0,0,618.76,0,618.76,
140849172,CMV3US,55.7,0,0,55.7,0,0,55.7,0,55.7,
140849180,CMV3US,757.05,0,0,757.05,-533.54,0,223.51,43.25,180.26,
140849206,CMV3US,55,0,0,55,0,0,55,0,55,
140849228,CMV3US,15.37,0,0,15.37,0,0,15.37,0,15.37,
140849234,CMV3US,13.86,0,0,13.86,0,0,13.86,0,13.86,
140849252,CMV3US,319.56,0,0,319.56,0,0,319.56,0,319.56,
140849256,CMV3US,29.59,0,0,29.59,0,0,29.59,0,29.59,
140849348,CMV3US,0,0,0,0,0,0,0,0,0,
140849418,CMV3US,15.39,0,0,15.39,0,0,15.39,0,15.39,
140849432,CMV3US,0,0,0,0,0,0,0,0,0,
140849604,CMV3US,0,0,0,0,0,0,0,0,0,
140849710,CMV3US,0,0,0,0,0,0,0,0,0,
140849730,CMV3US,213.25,0,0,213.25,0,0,213.25,0,213.25,
140849740,CMV3US,0,0,0,0,0,0,0,0,0,
140849744,CMV3US,207.28,0,0,207.28,0,0,207.28,0,207.28,
140849752,CMV3US,0,0,0,0,0,0,0,0,0,
140849776,CMV3US,799.75,0,0,799.75,-576.24,0,223.51,36.26,187.25,
140849790,CMV3US,25.8,0,0,25.8,0,0,25.8,0,25.8,
140849814,CMV3US,154.3,0,0,154.3,0,0,154.3,0,154.3,
140849820,CMV3US,0.39,0,0,0.39,0,0,0.39,0,0.39,
140849844,CMV3US,0,0,0,0,0,0,0,0,0,
140849870,CMV3US,0,0,0,0,0,0,0,0,0,
140849936,CMV3US,58.55,0,0,58.55,0,0,58.55,0,58.55,
140849968,CMV3US,0,0,0,0,0,0,0,0,0,
140850168,CMV3US,63.22,0,0,63.22,0,0,63.22,0,63.22,
140850192,CMV3US,439.18,0,0,439.18,0,0,439.18,0,439.18,
140850218,CMV3US,0,0,0,0,0,0,0,0,0,
140850230,CMV3US,2135.27,0,0,2135.27,0,0,2135.27,0,2135.27,
140850274,CMV3US,20.27,0,0,20.27,0,0,20.27,0,20.27,
140850496,CMV3US,230.4,0,0,230.4,0,100,330.4,0,330.4,
140851064,CMV3US,55,0,0,55,0,0,55,0,55,
140851144,CMV3US,0,0,0,0,0,0,0,0,0,
140851274,CMV3US,55,0,0,55,0,0,55,0,55,
140851296,CMV3US,76.74,0,0,76.74,0,0,76.74,0,76.74,
140851322,CMV3US,196.78,0,0,196.78,0,0,196.78,0,196.78,
140851326,CMV3US,0,0,0,0,0,0,0,0,0,
140851366,CMV3US,192.34,0,0,192.34,0,0,192.34,0,192.34,
140851414,CMV3US,3437.13,0,0,3437.13,0,0,3437.13,0,3437.13,
140851422,CMV3US,0,0,0,0,0,0,0,0,0,
140851534,CMV3US,1.47,0,0,1.47,0,0,1.47,0,1.47,
140851542,CMV3US,0,0,0,0,0,0,0,0,0,
140851642,CMV3US,0,0,0,0,0,0,0,0,0,
140851644,CMV3US,0,0,0,0,0,0,0,0,0,
140851678,CMV3US,0,0,0,0,0,0,0,0,0,
140851686,CMV3US,16.23,0,0,16.23,0,0,16.23,0,16.23,
140851714,CMV3US,0,0,0,0,0,0,0,0,0,
140851834,CMV3US,573.96,0,0,573.96,-315.91,0,258.05,0,258.05,
140851874,CMV3US,55,0,0,55,0,0,55,0,55,
140851900,CMV3US,0,0,0,0,0,0,0,0,0,
140851904,CMV3US,55.69,0,0,55.69,0,0,55.69,0,55.69,
140851932,CMV3US,10.14,0,0,10.14,0,0,10.14,0,10.14,
140851954,CMV3US,305.01,0,0,305.01,0,0,305.01,0,305.01,
140852206,CMV3US,103.41,0,0,103.41,0,0,103.41,0,103.41,
140852248,CMV3US,1342.64,0,0,1342.64,-1167.86,0,174.78,18.74,156.04,
140852290,CMV3US,100,0,0,100,557.73,0,657.73,23.96,633.77,
140852392,CMV3US,0,0,0,0,0,0,0,0,0,
140852700,CMV3US,53.43,0,0,53.43,0,0,53.43,0,53.43,
140852828,CMV3US,0,0,0,0,0,0,0,0,0,
140852886,CMV3US,15.21,0,0,15.21,0,0,15.21,0,15.21,
140852900,CMV3US,0,0,0,0,0,0,0,0,0,
140852902,CMV3US,18.3,0,0,18.3,0,0,18.3,0,18.3,
140852922,CMV3US,4.44,0,0,4.44,0,0,4.44,0,4.44,
140852956,CMV3US,95.55,0,0,95.55,0,0,95.55,0,95.55,
140852962,CMV3US,15.86,0,0,15.86,0,0,15.86,0,15.86,
140853108,CMV3US,162.21,0,0,162.21,0,0,162.21,0,162.21,
140853322,CMV3US,0,0,0,0,0,0,0,0,0,
140853358,CMV3US,0,0,0,0,0,0,0,0,0,
140853462,CMV3US,0,0,0,0,0,0,0,0,0,
140853518,CMV3US,0,0,0,0,0,0,0,0,0,
140853986,CMV3US,255.7,0,0,255.7,-71.55,0,184.15,76.41,107.74,
140854016,CMV3US,15.03,0,0,15.03,0,0,15.03,0,15.03,
140854046,CMV3US,0,0,0,0,0,0,0,0,0,
140854066,CMV3US,105.99,0,0,105.99,-4.29,0,101.7,15,86.7,
140854322,CMV3US,155,0,0,155,0,0,155,0,155,
140854442,CMV3US,-2691.89,0,0,-2691.89,-74.9,2792.5,25.71,10.65,15.06,
140854448,CMV3US,533.04,0,0,533.04,0,0,533.04,0,533.04,
140854454,CMV3US,0,0,0,0,0,0,0,0,0,
140854550,CMV3US,117.6,0,0,117.6,3.94,0,121.54,11.75,109.79,
140854552,CMV3US,0.88,0,0,0.88,0,0,0.88,0,0.88,
140854802,CMV3US,1489.62,0,0,1489.62,0,425,1914.62,0,1914.62,
140854910,CMV3US,57.37,0,0,57.37,-37.46,200,219.91,41.63,178.28,
140855026,CMV3US,305,0,0,305,0,0,305,0,305,
140855056,CMV3US,21.56,0,0,21.56,0,0,21.56,0,21.56,
140855060,CMV3US,12.58,0,0,12.58,0,0,12.58,0,12.58,
140855068,CMV3US,0,0,0,0,0,0,0,0,0,
140855106,CMV3US,55.26,0,0,55.26,0,0,55.26,0,55.26,
140855184,CMV3US,11.9,0,0,11.9,0,0,11.9,0,11.9,
140855266,CMV3US,0.3,0,0,0.3,0,0,0.3,0,0.3,
140855416,CMV3US,0,0,0,0,0,0,0,0,0,
140855516,CMV3US,187.66,0,0,187.66,0,0,187.66,0,187.66,
140855524,CMV3US,56.4,0,0,56.4,0,0,56.4,0,56.4,
140855592,CMV3US,17.04,0,0,17.04,0,0,17.04,0,17.04,
140855636,CMV3US,205,0,0,205,0,0,205,0,205,
140855688,CMV3US,0,0,0,0,0,0,0,0,0,
140856016,CMV3US,0,0,0,0,0,0,0,0,0,
140856098,CMV3US,3303.47,0,0,3303.47,-1025.67,625,2902.8,434.18,2468.62,
140856184,CMV3US,155331.77,0,0,155331.77,-175975.99,26500,5855.78,1666.35,4189.43,
140856338,CMV3US,0,0,0,0,0,0,0,0,0,
140856394,CMV3US,285,0,0,285,0,0,285,0,285,
140856426,CMV3US,0,0,0,0,0,0,0,0,0,
140856482,CMV3US,21.35,0,0,21.35,0,0,21.35,0,21.35,
140856546,CMV3US,0,0,0,0,0,0,0,0,0,
140856560,CMV3US,11.81,0,0,11.81,0,0,11.81,0,11.81,
140856624,CMV3US,0.1,0,0,0.1,0,0,0.1,0,0.1,
140856778,CMV3US,299.14,0,0,299.14,0,0,299.14,0,299.14,
140856804,CMV3US,8.83,0,0,8.83,0,0,8.83,0,8.83,
140857124,CMV3US,0,0,0,0,0,0,0,0,0,
140857142,CMV3US,98.32,0,0,98.32,0,0,98.32,0,98.32,
140857238,CMV3US,3.07,0,0,3.07,0,0,3.07,0,3.07,
140857334,CMV3US,0,0,0,0,0,0,0,0,0,
140857378,CMV3US,0,0,0,0,0,0,0,0,0,
140857382,CMV3US,0,0,0,0,0,0,0,0,0,
140857480,CMV3US,311.62,0,0,311.62,0,0,311.62,0,311.62,
140857520,CMV3US,55,0,0,55,0,0,55,0,55,
140857818,CMV3US,86.45,0,0,86.45,-43.07,0,43.38,5.31,38.07,
140857842,CMV3US,0,0,0,0,0,0,0,0,0,
140858184,CMV3US,0,0,0,0,0,0,0,0,0,
140858324,CMV3US,0,0,0,0,0,0,0,0,0,
140858596,CMV3US,0,0,0,0,0,0,0,0,0,
140858604,CMV3US,0,0,0,0,0,0,0,0,0,
140858692,CMV3US,350.08,0,0,350.08,-23.48,0,326.6,14.6,312,
140858850,CMV3US,2.49,0,0,2.49,0,0,2.49,0,2.49,
140858900,CMV3US,0,0,0,0,0,0,0,0,0,
140858942,CMV3US,12.95,0,0,12.95,0,0,12.95,0,12.95,
140859034,CMV3US,76.23,0,0,76.23,0,0,76.23,0,76.23,
140859048,CMV3US,300,0,0,300,0,0,300,0,300,
140859210,CMV3US,21.62,0,0,21.62,0,0,21.62,0,21.62,
140859224,CMV3US,55,0,0,55,0,0,55,0,55,
140859232,CMV3US,0,0,0,0,0,0,0,0,0,
140859322,CMV3US,105,0,0,105,0,0,105,0,105,
140859648,CMV3US,105,0,0,105,0,0,105,0,105,
140859802,CMV3US,0,0,0,0,0,0,0,0,0,
140859810,CMV3US,155,0,0,155,0,0,155,0,155,
140859858,CMV3US,5089.85,0,0,5089.85,-2505.91,0,2583.94,264.3,2319.64,
140859898,CMV3US,0,0,0,0,0,0,0,0,0,
140860010,CMV3US,305,0,0,305,0,0,305,0,305,
140860018,CMV3US,133.81,0,0,133.81,-26.32,80,187.49,25.39,162.1,
140860058,CMV3US,55,0,0,55,0,0,55,0,55,
140860100,CMV3US,55,0,0,55,0,0,55,0,55,
140860146,CMV3US,13.61,0,0,13.61,0,0,13.61,0,13.61,
140860194,CMV3US,2.59,0,0,2.59,0,0,2.59,0,2.59,
140860318,CMV3US,0,0,0,0,0,0,0,0,0,
140860420,CMV3US,0,0,0,0,0,0,0,0,0,
140860442,CMV3US,151.94,0,0,151.94,0,0,151.94,0,151.94,
140860560,CMV3US,55.32,0,0,55.32,0,0,55.32,0,55.32,
140860744,CMV3US,199.54,0,0,199.54,0,0,199.54,0,199.54,
140860762,CMV3US,0,0,0,0,0,0,0,0,0,
140860804,CMV3US,17.24,0,0,17.24,0,0,17.24,0,17.24,
140861098,CMV3US,0,0,0,0,0,0,0,0,0,
140861192,CMV3US,57.86,0,0,57.86,0,0,57.86,0,57.86,
140861210,CMV3US,0,0,0,0,0,0,0,0,0,
140861278,CMV3US,105,0,0,105,0,0,105,0,105,
